iter	Passed	Remaining
3285	4480	3700
3286	4482	3699
3287	4483	3697
3288	4484	3696
3289	4485	3694
3290	4486	3693
3291	4488	3692
3292	4489	3690
3293	4490	3689
3294	4492	3687
3295	4493	3686
3296	4494	3684
3297	4495	3683
3298	4497	3681
3299	4498	3680
3300	4499	3679
3301	4500	3677
3302	4502	3676
3303	4503	3674
3304	4504	3673
3305	4505	3671
3306	4507	3670
3307	4508	3668
3308	4509	3667
3309	4511	3666
3310	4512	3664
3311	4513	3663
3312	4514	3661
3313	4516	3660
3314	4517	3658
3315	4518	3657
3316	4519	3656
3317	4521	3654
3318	4522	3653
3319	4523	3651
3320	4525	3650
3321	4526	3648
3322	4527	3647
3323	4529	3646
3324	4530	3644
3325	4531	3643
3326	4532	3641
3327	4534	3640
3328	4535	3639
3329	4537	3637
3330	4538	3636
3331	4539	3635
3332	4541	3633
3333	4542	3632
3334	4543	3630
3335	4545	3629
3336	4546	3628
3337	4547	3626
3338	4549	3625
3339	4550	3624
3340	4551	3622
3341	4552	3621
3342	4554	3619
3343	4555	3618
3344	4556	3616
3345	4557	3615
3346	4559	3613
3347	4560	3612
3348	4561	3610
3349	4562	3609
3350	4564	3608
3351	4565	3606
3352	4566	3605
3353	4567	3603
3354	4569	3602
3355	4570	3600
3356	4571	3599
3357	4572	3597
3358	4573	3596
3359	4575	3594
3360	4576	3593
3361	4577	3591
3362	4578	3590
3363	4580	3588
3364	4581	3587
3365	4582	3585
3366	4583	3584
3367	4584	3582
3368	4586	3581
3369	4587	3580
3370	4588	3578
3371	4589	3577
3372	4590	3575
3373	4592	3574
3374	4593	3572
3375	4594	3571
3376	4596	3569
3377	4597	3568
3378	4598	3567
3379	4600	3565
3380	4601	3564
3381	4602	3562
3382	4603	3561
3383	4605	3559
3384	4606	3558
3385	4607	3557
3386	4608	3555
3387	4610	3554
3388	4611	3552
3389	4612	3551
3390	4614	3550
3391	4615	3548
3392	4616	3547
3393	4617	3545
3394	4619	3544
3395	4620	3542
3396	4621	3541
3397	4622	3540
3398	4624	3538
3399	4625	3537
3400	4627	3536
3401	4628	3534
3402	4629	3533
3403	4631	3531
3404	4632	3530
3405	4633	3528
3406	4634	3527
3407	4636	3525
3408	4637	3524
3409	4638	3523
3410	4639	3521
3411	4641	3520
3412	4642	3518
3413	4643	3517
3414	4644	3515
3415	4646	3514
3416	4647	3513
3417	4648	3511
3418	4649	3510
3419	4650	3508
3420	4652	3507
3421	4653	3505
3422	4654	3504
3423	4655	3502
3424	4656	3501
3425	4658	3499
3426	4659	3498
3427	4660	3496
3428	4661	3495
3429	4663	3493
3430	4664	3492
3431	4665	3490
3432	4666	3489
3433	4667	3488
3434	4669	3486
3435	4670	3485
3436	4671	3483
3437	4672	3482
3438	4674	3480
3439	4675	3479
3440	4676	3477
3441	4677	3476
3442	4678	3474
3443	4680	3473
3444	4681	3472
3445	4682	3470
3446	4683	3469
3447	4685	3467
3448	4686	3466
3449	4687	3464
3450	4688	3463
3451	4689	3461
3452	4691	3460
3453	4692	3458
3454	4693	3457
3455	4694	3455
3456	4696	3454
3457	4697	3452
3458	4698	3451
3459	4699	3450
3460	4700	3448
3461	4702	3447
3462	4703	3445
3463	4704	3444
3464	4705	3442
3465	4707	3441
3466	4708	3440
3467	4709	3438
3468	4710	3437
3469	4712	3435
3470	4713	3434
3471	4715	3433
3472	4716	3431
3473	4717	3430
3474	4718	3428
3475	4719	3427
3476	4721	3425
3477	4722	3424
3478	4723	3422
3479	4724	3421
3480	4725	3419
3481	4727	3418
3482	4728	3417
3483	4730	3415
3484	4731	3414
3485	4732	3413
3486	4733	3411
3487	4735	3410
3488	4736	3408
3489	4737	3407
3490	4738	3405
3491	4740	3404
3492	4741	3402
3493	4742	3401
3494	4743	3399
3495	4744	3398
3496	4746	3397
3497	4747	3395
3498	4748	3394
3499	4749	3392
3500	4751	3391
3501	4752	3389
3502	4753	3388
3503	4754	3386
3504	4756	3385
3505	4757	3384
3506	4758	3382
3507	4759	3381
3508	4761	3379
3509	4762	3378
3510	4763	3376
3511	4764	3375
3512	4765	3374
3513	4767	3372
3514	4768	3371
3515	4769	3369
3516	4770	3368
3517	4772	3366
3518	4773	3365
3519	4774	3363
3520	4775	3362
3521	4777	3361
3522	4778	3359
3523	4779	3358
3524	4780	3356
3525	4781	3355
3526	4783	3353
3527	4784	3352
3528	4785	3351
3529	4787	3349
3530	4788	3348
3531	4789	3346
3532	4790	3345
3533	4792	3343
3534	4793	3342
3535	4794	3341
3536	4795	3339
3537	4797	3338
3538	4798	3336
3539	4799	3335
3540	4800	3333
3541	4801	3332
3542	4803	3330
3543	4804	3329
3544	4805	3328
3545	4806	3326
3546	4808	3325
3547	4809	3323
3548	4810	3322
3549	4811	3320
3550	4813	3319
3551	4814	3318
3552	4815	3316
3553	4816	3315
3554	4818	3313
3555	4819	3312
3556	4820	3310
3557	4822	3309
3558	4823	3308
3559	4824	3306
3560	4825	3305
3561	4827	3303
3562	4828	3302
3563	4829	3301
3564	4831	3299
3565	4832	3298
3566	4833	3296
3567	4834	3295
3568	4835	3293
3569	4837	3292
3570	4838	3291
3571	4839	3289
3572	4840	3288
3573	4842	3286
3574	4843	3285
3575	4844	3283
3576	4845	3282
3577	4847	3281
3578	4848	3279
3579	4849	3278
3580	4850	3276
3581	4852	3275
3582	4853	3273
3583	4854	3272
3584	4855	3271
3585	4857	3269
3586	4858	3268
3587	4859	3266
3588	4860	3265
3589	4862	3263
3590	4863	3262
3591	4864	3261
3592	4866	3259
3593	4867	3258
3594	4868	3257
3595	4870	3255
3596	4871	3254
3597	4872	3252
3598	4873	3251
3599	4875	3250
3600	4876	3248
3601	4877	3247
3602	4878	3245
3603	4880	3244
3604	4881	3243
3605	4883	3241
3606	4884	3240
3607	4885	3239
3608	4887	3237
3609	4888	3236
3610	4889	3234
3611	4890	3233
3612	4892	3232
3613	4893	3230
3614	4894	3229
3615	4896	3227
3616	4897	3226
3617	4898	3225
3618	4900	3223
3619	4901	3222
3620	4902	3221
3621	4904	3219
3622	4905	3218
3623	4906	3216
3624	4907	3215
3625	4909	3214
3626	4910	3212
3627	4911	3211
3628	4913	3209
3629	4914	3208
3630	4915	3207
3631	4917	3205
3632	4918	3204
3633	4919	3203
3634	4921	3201
3635	4922	3200
3636	4923	3198
3637	4925	3197
3638	4926	3196
3639	4927	3194
3640	4928	3193
3641	4930	3192
3642	4931	3190
3643	4932	3189
3644	4934	3188
3645	4935	3186
3646	4936	3185
3647	4938	3183
3648	4939	3182
3649	4940	3181
3650	4942	3179
3651	4943	3178
3652	4944	3176
3653	4946	3175
3654	4947	3174
3655	4948	3172
3656	4949	3171
3657	4951	3169
3658	4952	3168
3659	4953	3167
3660	4955	3165
3661	4956	3164
3662	4957	3163
3663	4959	3161
3664	4960	3160
3665	4961	3158
3666	4962	3157
3667	4964	3155
3668	4965	3154
3669	4966	3153
3670	4967	3151
3671	4969	3150
3672	4970	3149
3673	4971	3147
3674	4973	3146
3675	4974	3144
3676	4975	3143
3677	4976	3142
3678	4978	3140
3679	4979	3139
3680	4980	3137
3681	4981	3136
3682	4983	3134
3683	4984	3133
3684	4985	3132
3685	4986	3130
3686	4988	3129
3687	4989	3127
3688	4990	3126
3689	4991	3124
3690	4992	3123
3691	4994	3122
3692	4995	3120
3693	4996	3119
3694	4997	3117
3695	4999	3116
3696	5000	3115
3697	5001	3113
3698	5003	3112
3699	5004	3110
3700	5005	3109
3701	5006	3107
3702	5008	3106
3703	5009	3105
3704	5010	3103
3705	5011	3102
3706	5013	3100
3707	5014	3099
3708	5015	3098
3709	5016	3096
3710	5018	3095
3711	5019	3093
3712	5020	3092
3713	5021	3090
3714	5022	3089
3715	5024	3088
3716	5025	3086
3717	5026	3085
3718	5027	3083
3719	5028	3082
3720	5030	3080
3721	5031	3079
3722	5033	3078
3723	5034	3076
3724	5035	3075
3725	5036	3074
3726	5038	3072
3727	5039	3071
3728	5040	3069
3729	5042	3068
3730	5043	3067
3731	5044	3065
3732	5046	3064
3733	5047	3063
3734	5048	3061
3735	5049	3060
3736	5051	3058
3737	5052	3057
3738	5053	3055
3739	5054	3054
3740	5055	3053
3741	5057	3051
3742	5058	3050
3743	5059	3048
3744	5060	3047
3745	5062	3045
3746	5063	3044
3747	5064	3043
3748	5065	3041
3749	5067	3040
3750	5068	3038
3751	5069	3037
3752	5070	3036
3753	5072	3034
3754	5073	3033
3755	5074	3031
3756	5075	3030
3757	5077	3028
3758	5078	3027
3759	5079	3026
3760	5080	3024
3761	5082	3023
3762	5083	3022
3763	5084	3020
3764	5086	3019
3765	5087	3017
3766	5088	3016
3767	5089	3015
3768	5091	3013
3769	5092	3012
3770	5093	3010
3771	5095	3009
3772	5096	3008
3773	5097	3006
3774	5098	3005
3775	5099	3003
3776	5101	3002
3777	5102	3001
3778	5103	2999
3779	5105	2998
3780	5106	2996
3781	5107	2995
3782	5108	2993
3783	5110	2992
3784	5112	2991
3785	5113	2990
3786	5115	2989
3787	5116	2987
3788	5117	2986
3789	5118	2984
3790	5120	2983
3791	5121	2982
3792	5122	2980
3793	5123	2979
3794	5125	2977
3795	5126	2976
3796	5127	2974
3797	5128	2973
3798	5129	2972
3799	5131	2970
3800	5132	2969
3801	5133	2967
3802	5134	2966
3803	5136	2964
3804	5137	2963
3805	5138	2962
3806	5139	2960
3807	5141	2959
3808	5142	2957
3809	5143	2956
3810	5144	2955
3811	5145	2953
3812	5147	2952
3813	5148	2950
3814	5149	2949
3815	5150	2947
3816	5152	2946
3817	5153	2945
3818	5154	2943
3819	5155	2942
3820	5157	2940
3821	5158	2939
3822	5159	2938
3823	5160	2936
3824	5162	2935
3825	5163	2933
3826	5164	2932
3827	5165	2931
3828	5167	2929
3829	5168	2928
3830	5169	2926
3831	5170	2925
3832	5172	2924
3833	5173	2922
3834	5174	2921
3835	5175	2919
3836	5176	2918
3837	5178	2916
3838	5179	2915
3839	5180	2914
3840	5182	2912
3841	5183	2911
3842	5184	2910
3843	5186	2908
3844	5187	2907
3845	5188	2905
3846	5189	2904
3847	5191	2903
3848	5192	2901
3849	5193	2900
3850	5194	2898
3851	5196	2897
3852	5197	2896
3853	5198	2894
3854	5200	2893
3855	5201	2892
3856	5202	2890
3857	5203	2889
3858	5205	2887
3859	5206	2886
3860	5207	2885
3861	5208	2883
3862	5210	2882
3863	5211	2880
3864	5212	2879
3865	5213	2878
3866	5215	2876
3867	5216	2875
3868	5217	2873
3869	5218	2872
3870	5220	2870
3871	5221	2869
3872	5222	2868
3873	5223	2866
3874	5225	2865
3875	5226	2863
3876	5227	2862
3877	5228	2861
3878	5229	2859
3879	5231	2858
3880	5232	2856
3881	5233	2855
3882	5235	2854
3883	5236	2852
3884	5237	2851
3885	5242	2851
3886	5244	2850
3887	5245	2849
3888	5246	2847
3889	5247	2846
3890	5249	2845
3891	5250	2843
3892	5251	2842
3893	5253	2841
3894	5254	2839
3895	5255	2838
3896	5256	2836
3897	5258	2835
3898	5259	2834
3899	5260	2832
3900	5262	2831
3901	5263	2829
3902	5264	2828
3903	5266	2827
3904	5267	2825
3905	5268	2824
3906	5270	2823
3907	5271	2821
3908	5272	2820
3909	5273	2819
3910	5275	2817
3911	5276	2816
3912	5277	2814
3913	5279	2813
3914	5280	2812
3915	5281	2810
3916	5282	2809
3917	5284	2808
3918	5285	2806
3919	5286	2805
3920	5288	2803
3921	5289	2802
3922	5291	2801
3923	5292	2800
3924	5293	2798
3925	5295	2797
3926	5296	2795
3927	5297	2794
3928	5298	2793
3929	5300	2791
3930	5301	2790
3931	5303	2789
3932	5304	2787
3933	5305	2786
3934	5306	2784
3935	5308	2783
3936	5309	2782
3937	5310	2780
3938	5312	2779
3939	5313	2777
3940	5314	2776
3941	5316	2775
3942	5317	2773
3943	5318	2772
3944	5319	2771
3945	5321	2769
3946	5322	2768
3947	5323	2767
3948	5324	2765
3949	5326	2764
3950	5327	2762
3951	5328	2761
3952	5329	2760
3953	5331	2758
3954	5332	2757
3955	5333	2755
3956	5334	2754
3957	5336	2753
3958	5337	2751
3959	5338	2750
3960	5340	2748
3961	5341	2747
3962	5342	2746
3963	5343	2744
3964	5345	2743
3965	5346	2741
3966	5347	2740
3967	5348	2739
3968	5350	2737
3969	5351	2736
3970	5352	2735
3971	5354	2733
3972	5355	2732
3973	5356	2730
3974	5357	2729
3975	5358	2727
3976	5360	2726
3977	5361	2725
3978	5362	2723
3979	5363	2722
3980	5364	2720
3981	5366	2719
3982	5367	2718
3983	5368	2716
3984	5369	2715
3985	5371	2713
3986	5372	2712
3987	5373	2711
3988	5374	2709
3989	5376	2708
3990	5377	2706
3991	5378	2705
3992	5379	2704
3993	5381	2702
3994	5382	2701
3995	5383	2699
3996	5384	2698
3997	5385	2696
3998	5387	2695
3999	5388	2694
4000	5389	2692
4001	5390	2691
4002	5392	2689
4003	5393	2688
4004	5394	2687
4005	5395	2685
4006	5397	2684
4007	5398	2682
4008	5399	2681
4009	5400	2680
4010	5402	2678
4011	5403	2677
4012	5404	2675
4013	5405	2674
4014	5406	2673
4015	5408	2671
4016	5409	2670
4017	5411	2669
4018	5412	2667
4019	5413	2666
4020	5414	2664
4021	5416	2663
4022	5417	2662
4023	5419	2661
4024	5420	2659
4025	5421	2658
4026	5423	2657
4027	5424	2655
4028	5426	2654
4029	5427	2653
4030	5429	2652
4031	5430	2650
4032	5431	2649
4033	5433	2647
4034	5434	2646
4035	5436	2645
4036	5437	2644
4037	5438	2642
4038	5440	2641
4039	5441	2639
4040	5442	2638
4041	5443	2637
4042	5445	2635
4043	5446	2634
4044	5447	2632
4045	5449	2631
4046	5450	2630
4047	5452	2629
4048	5453	2627
4049	5455	2626
4050	5456	2625
4051	5458	2623
4052	5459	2622
4053	5460	2621
4054	5462	2619
4055	5463	2618
4056	5465	2617
4057	5466	2616
4058	5467	2614
4059	5468	2613
4060	5470	2611
4061	5471	2610
4062	5472	2609
4063	5473	2607
4064	5475	2606
4065	5476	2604
4066	5477	2603
4067	5478	2602
4068	5480	2600
4069	5481	2599
4070	5482	2597
4071	5484	2596
4072	5485	2595
4073	5486	2593
4074	5487	2592
4075	5489	2591
4076	5490	2589
4077	5491	2588
4078	5492	2586
4079	5494	2585
4080	5495	2584
4081	5496	2582
4082	5497	2581
4083	5499	2579
4084	5500	2578
4085	5501	2577
4086	5502	2575
4087	5504	2574
4088	5505	2572
4089	5506	2571
4090	5508	2570
4091	5509	2568
4092	5510	2567
4093	5511	2566
4094	5513	2564
4095	5514	2563
4096	5515	2562
4097	5517	2560
4098	5518	2559
4099	5519	2557
4100	5520	2556
4101	5521	2555
4102	5523	2553
4103	5524	2552
4104	5525	2550
4105	5527	2549
4106	5528	2548
4107	5529	2546
4108	5530	2545
4109	5532	2543
4110	5533	2542
4111	5534	2541
4112	5535	2539
4113	5537	2538
4114	5538	2536
4115	5539	2535
4116	5540	2534
4117	5542	2532
4118	5543	2531
4119	5544	2530
4120	5545	2528
4121	5547	2527
4122	5548	2525
4123	5549	2524
4124	5550	2523
4125	5552	2521
4126	5553	2520
4127	5554	2518
4128	5556	2517
4129	5557	2516
4130	5558	2514
4131	5560	2513
4132	5561	2512
4133	5562	2510
4134	5563	2509
4135	5565	2508
4136	5566	2506
4137	5567	2505
4138	5568	2503
4139	5570	2502
4140	5571	2501
4141	5572	2499
4142	5574	2498
4143	5575	2497
4144	5576	2495
4145	5577	2494
4146	5579	2492
4147	5580	2491
4148	5581	2490
4149	5582	2488
4150	5583	2487
4151	5585	2485
4152	5586	2484
4153	5587	2483
4154	5588	2481
4155	5589	2480
4156	5591	2478
4157	5592	2477
4158	5593	2476
4159	5594	2474
4160	5596	2473
4161	5597	2471
4162	5598	2470
4163	5599	2469
4164	5600	2467
4165	5602	2466
4166	5603	2464
4167	5604	2463
4168	5605	2462
4169	5607	2460
4170	5608	2459
4171	5609	2457
4172	5610	2456
4173	5612	2455
4174	5613	2453
4175	5614	2452
4176	5615	2450
4177	5617	2449
4178	5618	2448
4179	5619	2446
4180	5620	2445
4181	5622	2444
4182	5623	2442
4183	5625	2441
4184	5626	2440
4185	5627	2438
4186	5628	2437
4187	5630	2436
4188	5631	2434
4189	5632	2433
4190	5633	2431
4191	5635	2430
4192	5636	2428
4193	5637	2427
4194	5638	2426
4195	5640	2424
4196	5641	2423
4197	5642	2422
4198	5644	2420
4199	5645	2419
4200	5646	2418
4201	5647	2416
4202	5649	2415
4203	5650	2413
4204	5651	2412
4205	5653	2411
4206	5654	2409
4207	5655	2408
4208	5656	2407
4209	5658	2405
4210	5659	2404
4211	5660	2403
4212	5662	2401
4213	5663	2400
4214	5664	2398
4215	5666	2397
4216	5667	2396
4217	5668	2394
4218	5670	2393
4219	5671	2392
4220	5672	2390
4221	5673	2389
4222	5675	2388
4223	5676	2386
4224	5677	2385
4225	5678	2383
4226	5680	2382
4227	5681	2381
4228	5682	2379
4229	5684	2378
4230	5685	2377
4231	5686	2375
4232	5688	2374
4233	5689	2373
4234	5690	2371
4235	5691	2370
4236	5693	2368
4237	5694	2367
4238	5696	2366
4239	5697	2364
4240	5698	2363
4241	5699	2362
4242	5701	2360
4243	5702	2359
4244	5703	2358
4245	5705	2356
4246	5706	2355
4247	5707	2353
4248	5708	2352
4249	5710	2351
4250	5711	2349
4251	5712	2348
4252	5713	2347
4253	5715	2345
4254	5716	2344
4255	5717	2342
4256	5719	2341
4257	5720	2340
4258	5721	2338
4259	5723	2337
4260	5724	2336
4261	5725	2334
4262	5727	2333
4263	5728	2332
4264	5729	2330
4265	5731	2329
4266	5732	2328
4267	5733	2326
4268	5735	2325
4269	5736	2324
4270	5737	2322
4271	5738	2321
4272	5740	2319
4273	5741	2318
4274	5742	2317
4275	5743	2315
4276	5745	2314
4277	5746	2313
4278	5747	2311
4279	5748	2310
4280	5750	2308
4281	5751	2307
4282	5752	2306
4283	5754	2304
4284	5755	2303
4285	5756	2302
4286	5757	2300
4287	5758	2299
4288	5760	2297
4289	5761	2296
4290	5762	2295
4291	5763	2293
4292	5764	2292
4293	5766	2291
4294	5767	2289
4295	5768	2288
4296	5770	2286
4297	5771	2285
4298	5772	2284
4299	5773	2282
4300	5775	2281
4301	5776	2279
4302	5777	2278
4303	5780	2277
4304	5782	2276
4305	5783	2275
4306	5784	2273
4307	5785	2272
4308	5787	2271
4309	5788	2269
4310	5789	2268
4311	5790	2266
4312	5792	2265
4313	5793	2264
4314	5794	2262
4315	5795	2261
4316	5797	2260
4317	5798	2258
4318	5799	2257
4319	5800	2255
4320	5802	2254
4321	5803	2253
4322	5804	2251
4323	5805	2250
4324	5806	2248
4325	5808	2247
4326	5809	2246
4327	5810	2244
4328	5812	2243
4329	5813	2242
4330	5814	2240
4331	5815	2239
4332	5816	2237
4333	5818	2236
4334	5819	2235
4335	5820	2233
4336	5821	2232
4337	5823	2230
4338	5824	2229
4339	5825	2228
4340	5826	2226
4341	5828	2225
4342	5829	2224
4343	5830	2222
4344	5831	2221
4345	5833	2219
4346	5834	2218
4347	5835	2217
4348	5836	2215
4349	5838	2214
4350	5839	2213
4351	5840	2211
4352	5842	2210
4353	5843	2209
4354	5844	2207
4355	5845	2206
4356	5847	2204
4357	5848	2203
4358	5849	2202
4359	5850	2200
4360	5852	2199
4361	5853	2197
4362	5854	2196
4363	5855	2195
4364	5857	2193
4365	5858	2192
4366	5859	2191
4367	5860	2189
4368	5862	2188
4369	5863	2187
4370	5864	2185
4371	5865	2184
4372	5867	2182
4373	5868	2181
4374	5869	2180
4375	5870	2178
4376	5872	2177
4377	5873	2175
4378	5874	2174
4379	5875	2173
4380	5877	2171
4381	5878	2170
4382	5879	2169
4383	5880	2167
4384	5882	2166
4385	5883	2164
4386	5884	2163
4387	5885	2162
4388	5886	2160
4389	5888	2159
4390	5889	2158
4391	5890	2156
4392	5892	2155
4393	5893	2154
4394	5894	2152
4395	5895	2151
4396	5897	2149
4397	5898	2148
4398	5899	2147
4399	5900	2145
4400	5902	2144
4401	5903	2143
4402	5904	2141
4403	5906	2140
4404	5907	2138
4405	5908	2137
4406	5909	2136
4407	5911	2134
4408	5912	2133
4409	5913	2132
4410	5914	2130
4411	5916	2129
4412	5917	2128
4413	5918	2126
4414	5919	2125
4415	5921	2123
4416	5922	2122
4417	5923	2121
4418	5925	2119
4419	5926	2118
4420	5927	2117
4421	5929	2115
4422	5930	2114
4423	5931	2113
4424	5932	2111
4425	5934	2110
4426	5935	2108
4427	5936	2107
4428	5937	2106
4429	5939	2104
4430	5940	2103
4431	5941	2102
4432	5942	2100
4433	5944	2099
4434	5945	2097
4435	5946	2096
4436	5947	2095
4437	5949	2093
4438	5950	2092
4439	5951	2091
4440	5952	2089
4441	5953	2088
4442	5955	2086
4443	5956	2085
4444	5957	2084
4445	5958	2082
4446	5960	2081
4447	5961	2080
4448	5962	2078
4449	5963	2077
4450	5965	2075
4451	5966	2074
4452	5967	2073
4453	5968	2071
4454	5970	2070
4455	5971	2069
4456	5972	2067
4457	5973	2066
4458	5975	2064
4459	5976	2063
4460	5977	2062
4461	5978	2060
4462	5980	2059
4463	5981	2058
4464	5982	2056
4465	5983	2055
4466	5985	2054
4467	5986	2052
4468	5987	2051
4469	5988	2049
4470	5990	2048
4471	5991	2047
4472	5992	2045
4473	5994	2044
4474	5995	2043
4475	5996	2041
4476	5997	2040
4477	5999	2039
4478	6000	2037
4479	6001	2036
4480	6003	2034
4481	6004	2033
4482	6005	2032
4483	6007	2030
4484	6008	2029
4485	6009	2028
4486	6010	2026
4487	6012	2025
4488	6013	2024
4489	6014	2022
4490	6015	2021
4491	6017	2019
4492	6018	2018
4493	6019	2017
4494	6021	2015
4495	6022	2014
4496	6023	2013
4497	6025	2011
4498	6026	2010
4499	6027	2009
4500	6028	2007
4501	6030	2006
4502	6031	2005
4503	6033	2003
4504	6034	2002
4505	6035	2001
4506	6037	1999
4507	6038	1998
4508	6039	1997
4509	6040	1995
4510	6042	1994
4511	6043	1993
4512	6044	1991
4513	6045	1990
4514	6047	1988
4515	6048	1987
4516	6049	1986
4517	6050	1984
4518	6051	1983
4519	6053	1982
4520	6054	1980
4521	6055	1979
4522	6056	1977
4523	6058	1976
4524	6059	1975
4525	6060	1973
4526	6061	1972
4527	6063	1971
4528	6064	1969
4529	6065	1968
4530	6067	1967
4531	6068	1965
4532	6070	1964
4533	6071	1963
4534	6072	1961
4535	6074	1960
4536	6075	1959
4537	6077	1957
4538	6078	1956
4539	6079	1955
4540	6081	1953
4541	6082	1952
4542	6083	1951
4543	6084	1949
4544	6086	1948
4545	6087	1946
4546	6088	1945
4547	6089	1944
4548	6090	1942
4549	6092	1941
4550	6093	1940
4551	6094	1938
4552	6096	1937
4553	6097	1936
4554	6098	1934
4555	6099	1933
4556	6101	1931
4557	6102	1930
4558	6103	1929
4559	6104	1927
4560	6106	1926
4561	6107	1925
4562	6108	1923
4563	6109	1922
4564	6111	1921
4565	6112	1919
4566	6113	1918
4567	6114	1916
4568	6115	1915
4569	6117	1914
4570	6118	1912
4571	6119	1911
4572	6120	1910
4573	6122	1908
4574	6126	1908
4575	6128	1907
4576	6129	1905
4577	6130	1904
4578	6131	1902
4579	6133	1901
4580	6134	1900
4581	6135	1898
4582	6136	1897
4583	6138	1896
4584	6140	1894
4585	6141	1893
4586	6143	1892
4587	6145	1891
4588	6146	1889
4589	6147	1888
4590	6148	1887
4591	6149	1885
4592	6151	1884
4593	6152	1882
4594	6153	1881
4595	6154	1880
4596	6156	1878
4597	6157	1877
4598	6158	1876
4599	6159	1874
4600	6161	1873
4601	6162	1872
4602	6163	1870
4603	6164	1869
4604	6166	1867
4605	6167	1866
4606	6168	1865
4607	6169	1863
4608	6171	1862
4609	6172	1861
4610	6173	1859
4611	6175	1858
4612	6176	1857
4613	6177	1855
4614	6178	1854
4615	6180	1852
4616	6181	1851
4617	6182	1850
4618	6183	1848
4619	6185	1847
4620	6186	1846
4621	6187	1844
4622	6188	1843
4623	6190	1842
4624	6191	1840
4625	6192	1839
4626	6194	1838
4627	6195	1836
4628	6196	1835
4629	6198	1834
4630	6199	1832
4631	6200	1831
4632	6201	1829
4633	6203	1828
4634	6204	1827
4635	6205	1825
4636	6206	1824
4637	6208	1823
4638	6209	1821
4639	6210	1820
4640	6211	1818
4641	6213	1817
4642	6214	1816
4643	6215	1814
4644	6216	1813
4645	6218	1812
4646	6219	1810
4647	6220	1809
4648	6221	1808
4649	6222	1806
4650	6224	1805
4651	6225	1803
4652	6226	1802
4653	6228	1801
4654	6229	1799
4655	6230	1798
4656	6232	1797
4657	6233	1795
4658	6234	1794
4659	6235	1793
4660	6236	1791
4661	6238	1790
4662	6239	1789
4663	6240	1787
4664	6241	1786
4665	6243	1784
4666	6244	1783
4667	6246	1782
4668	6247	1780
4669	6248	1779
4670	6249	1778
4671	6250	1776
4672	6252	1775
4673	6253	1774
4674	6254	1772
4675	6255	1771
4676	6257	1769
4677	6258	1768
4678	6259	1767
4679	6260	1765
4680	6262	1764
4681	6263	1763
4682	6264	1761
4683	6265	1760
4684	6266	1759
4685	6268	1757
4686	6269	1756
4687	6270	1754
4688	6271	1753
4689	6273	1752
4690	6274	1750
4691	6275	1749
4692	6276	1748
4693	6278	1746
4694	6279	1745
4695	6280	1744
4696	6281	1742
4697	6283	1741
4698	6284	1739
4699	6285	1738
4700	6286	1737
4701	6288	1735
4702	6289	1734
4703	6290	1733
4704	6291	1731
4705	6293	1730
4706	6294	1729
4707	6295	1727
4708	6296	1726
4709	6298	1724
4710	6299	1723
4711	6300	1722
4712	6301	1720
4713	6302	1719
4714	6304	1718
4715	6305	1716
4716	6306	1715
4717	6307	1713
4718	6309	1712
4719	6310	1711
4720	6311	1709
4721	6312	1708
4722	6314	1707
4723	6315	1705
4724	6316	1704
4725	6317	1703
4726	6319	1701
4727	6320	1700
4728	6321	1699
4729	6322	1697
4730	6323	1696
4731	6325	1694
4732	6326	1693
4733	6327	1692
4734	6328	1690
4735	6330	1689
4736	6331	1688
4737	6332	1686
4738	6333	1685
4739	6335	1683
4740	6336	1682
4741	6337	1681
4742	6338	1679
4743	6339	1678
4744	6341	1677
4745	6342	1675
4746	6343	1674
4747	6344	1673
4748	6345	1671
4749	6347	1670
4750	6348	1668
4751	6349	1667
4752	6350	1666
4753	6352	1664
4754	6353	1663
4755	6354	1662
4756	6355	1660
4757	6356	1659
4758	6358	1658
4759	6359	1656
4760	6360	1655
4761	6361	1653
4762	6363	1652
4763	6364	1651
4764	6365	1649
4765	6366	1648
4766	6368	1647
4767	6369	1645
4768	6370	1644
4769	6372	1643
4770	6373	1641
4771	6374	1640
4772	6375	1639
4773	6377	1637
4774	6378	1636
4775	6379	1634
4776	6380	1633
4777	6382	1632
4778	6383	1631
4779	6385	1629
4780	6386	1628
4781	6387	1626
4782	6388	1625
4783	6390	1624
4784	6391	1622
4785	6392	1621
4786	6393	1620
4787	6395	1618
4788	6396	1617
4789	6397	1616
4790	6399	1614
4791	6400	1613
4792	6401	1612
4793	6402	1610
4794	6404	1609
4795	6405	1608
4796	6406	1606
4797	6408	1605
4798	6409	1604
4799	6410	1602
4800	6412	1601
4801	6413	1600
4802	6415	1598
4803	6416	1597
4804	6417	1596
4805	6418	1594
4806	6420	1593
4807	6421	1592
4808	6422	1590
4809	6424	1589
4810	6425	1587
4811	6426	1586
4812	6427	1585
4813	6429	1583
4814	6430	1582
4815	6431	1581
4816	6432	1579
4817	6434	1578
4818	6435	1577
4819	6436	1575
4820	6437	1574
4821	6439	1573
4822	6440	1571
4823	6441	1570
4824	6443	1569
4825	6444	1567
4826	6445	1566
4827	6446	1564
4828	6448	1563
4829	6449	1562
4830	6450	1560
4831	6452	1559
4832	6453	1558
4833	6454	1556
4834	6455	1555
4835	6457	1554
4836	6458	1552
4837	6459	1551
4838	6460	1550
