iter	RMSE
3139	0.8657834141
3140	0.8656773605
3141	0.8655848739
3142	0.8652968916
3143	0.865288958
3144	0.8648492302
3145	0.8647265378
3146	0.8645884861
3147	0.8644255048
3148	0.8642582408
3149	0.864205
3150	0.8641211547
3151	0.8640049108
3152	0.8638964961
3153	0.8638344508
3154	0.8635958606
3155	0.8634215136
3156	0.863265236
3157	0.862978716
3158	0.8627202237
3159	0.8626272516
3160	0.8623663965
3161	0.8622878898
3162	0.8622327687
3163	0.8621032467
3164	0.8620260621
3165	0.8619418902
3166	0.8616689881
3167	0.861646918
3168	0.8615497656
3169	0.8614112596
3170	0.8612526567
3171	0.8611520702
3172	0.8610564451
3173	0.8609745756
3174	0.8609036492
3175	0.8608197394
3176	0.8607227484
3177	0.8605973635
3178	0.860513743
3179	0.8604501169
3180	0.8602080538
3181	0.8600703461
3182	0.8597459351
3183	0.8592882193
3184	0.8592356202
3185	0.8592017393
3186	0.8587272751
3187	0.858637555
3188	0.8584591897
3189	0.8580620647
3190	0.8580581679
3191	0.8579756938
3192	0.8579056163
3193	0.8578240101
3194	0.8578040456
3195	0.8575433729
3196	0.8573696354
3197	0.8572107388
3198	0.8569621671
3199	0.8568139674
3200	0.8567840483
3201	0.8566604517
3202	0.8564718016
3203	0.856350741
3204	0.8562107546
3205	0.8559103735
3206	0.8558310322
3207	0.8557228725
3208	0.8557118918
3209	0.8556254516
3210	0.8555786405
3211	0.8554616734
3212	0.8553969656
3213	0.8552665504
3214	0.8551404646
3215	0.8547863609
3216	0.8546628962
3217	0.8543704489
3218	0.8542818149
3219	0.8540237832
3220	0.8539088327
3221	0.8537865411
3222	0.8536342965
3223	0.8535543121
3224	0.8534596256
3225	0.8534449295
3226	0.8533109144
3227	0.8532693871
3228	0.8531470038
3229	0.8529422459
3230	0.8528730891
3231	0.852741117
3232	0.8525921896
3233	0.8524656815
3234	0.8524341907
3235	0.8523607777
3236	0.8523569604
3237	0.8522888582
3238	0.8520795395
3239	0.8519654539
3240	0.8519088896
3241	0.8519002833
3242	0.8515963932
3243	0.8515060797
3244	0.851442735
3245	0.8512318692
3246	0.8510999671
3247	0.8509964033
3248	0.8509332621
3249	0.8508010894
3250	0.8506795662
3251	0.8505655375
3252	0.8504865446
3253	0.8504114347
3254	0.8502917932
3255	0.8502823476
3256	0.8501849457
3257	0.8500750412
3258	0.8496172678
3259	0.8492299728
3260	0.8492229386
3261	0.8492101344
3262	0.8490263089
3263	0.8490188112
3264	0.8489954421
3265	0.8487976688
3266	0.8487312308
3267	0.8487219399
3268	0.8486323298
3269	0.8485241591
3270	0.8484993152
3271	0.8484166595
3272	0.8482467833
3273	0.8482044575
3274	0.8479753416
3275	0.8479434965
3276	0.8477907205
3277	0.8476841963
3278	0.8476455244
3279	0.847618592
3280	0.8475611101
3281	0.8474469619
3282	0.8472476665
3283	0.8471304284
3284	0.8470978553
3285	0.8470966754
3286	0.8470855023
3287	0.8469059258
3288	0.8468158486
3289	0.8467323881
3290	0.8465364886
3291	0.846338884
3292	0.8458773141
3293	0.8456275745
3294	0.8456133292
3295	0.8455312402
3296	0.845483587
3297	0.8454121393
3298	0.8452415384
3299	0.8452027239
3300	0.8450739278
3301	0.8449869796
3302	0.8448483368
3303	0.8441839651
3304	0.8439727354
3305	0.8439495253
3306	0.8439244992
3307	0.8438125938
3308	0.8437401385
3309	0.8436479349
3310	0.8435371525
3311	0.843439459
3312	0.843314022
3313	0.8430832729
3314	0.84287342
3315	0.8427760063
3316	0.8426471864
3317	0.842593392
3318	0.8424627537
3319	0.8421311737
3320	0.8420551784
3321	0.8420208551
3322	0.8419416621
3323	0.8418781354
3324	0.841749404
3325	0.8416844521
3326	0.8416194632
3327	0.8414205522
3328	0.841254205
3329	0.8412001587
3330	0.841148587
3331	0.8410613231
3332	0.8408129566
3333	0.8407266159
3334	0.8406037122
3335	0.840464808
3336	0.8404532195
3337	0.840198962
3338	0.8401821416
3339	0.840038144
3340	0.8398677776
3341	0.8395275733
3342	0.8394698285
3343	0.8392744225
3344	0.839091787
3345	0.8390610893
3346	0.8390073917
3347	0.8389283458
3348	0.8387630057
3349	0.8385877959
3350	0.8385190861
3351	0.838476802
3352	0.8384624695
3353	0.8384201611
3354	0.838017039
3355	0.8379165896
3356	0.8376031611
3357	0.8375543166
3358	0.8375532143
3359	0.8375166051
3360	0.837501879
3361	0.8373449098
3362	0.8371572464
3363	0.8370194995
3364	0.8369687455
3365	0.8369351608
3366	0.8368989889
3367	0.8368692167
3368	0.8365994142
3369	0.8365243878
3370	0.8362825739
3371	0.8361716434
3372	0.8360842632
3373	0.8359403611
3374	0.835812652
3375	0.8357960052
3376	0.8357857935
3377	0.8356496715
3378	0.8354162993
3379	0.835408218
3380	0.8353917258
3381	0.8352377641
3382	0.8351612131
3383	0.8351056387
3384	0.8350571952
3385	0.8349275131
3386	0.8348252123
3387	0.8348218198
3388	0.8345729851
3389	0.8344926432
3390	0.8344729536
3391	0.8343771303
3392	0.834204179
3393	0.8341205297
3394	0.8339437293
3395	0.8338619853
3396	0.8338388653
3397	0.8336529262
3398	0.8335167146
3399	0.8334183613
3400	0.8332094093
3401	0.8332085434
3402	0.8329808128
3403	0.8327887042
3404	0.8326569507
3405	0.8325704905
3406	0.8325286477
3407	0.8324890495
3408	0.8323634056
3409	0.8320673107
3410	0.8319966775
3411	0.8319614414
3412	0.8319176723
3413	0.8315700413
3414	0.8313451248
3415	0.8313052335
3416	0.8312728932
3417	0.8311573448
3418	0.8310793659
3419	0.8308938127
3420	0.8308320555
3421	0.8306802772
3422	0.8305844804
3423	0.8304212772
3424	0.8303719009
3425	0.8301732017
3426	0.8297420582
3427	0.8295685859
3428	0.8294194166
3429	0.8293591091
3430	0.8293319839
3431	0.8293086689
3432	0.8292099001
3433	0.8291312358
3434	0.8291020247
3435	0.8288896034
3436	0.8287964977
3437	0.828762267
3438	0.8287556476
3439	0.8286472966
3440	0.8285412234
3441	0.828281355
3442	0.8281562359
3443	0.8279893825
3444	0.8279112829
3445	0.8277666304
3446	0.8275931177
3447	0.8275353369
3448	0.8275126113
3449	0.8274226379
3450	0.8272454023
3451	0.8271407804
3452	0.8270853007
3453	0.8270036416
3454	0.8269303904
3455	0.8268942938
3456	0.8268039367
3457	0.8267231579
3458	0.8266885435
3459	0.8266114529
3460	0.8265560156
3461	0.8264387467
3462	0.8264148001
3463	0.8262983734
3464	0.8262124009
3465	0.8261187094
3466	0.825940565
3467	0.8258320333
3468	0.8257730625
3469	0.8257501239
3470	0.8253819591
3471	0.8253424223
3472	0.8252378225
3473	0.8251116554
3474	0.8250488682
3475	0.825016392
3476	0.8250146915
3477	0.8248557298
3478	0.8247109653
3479	0.8245577246
3480	0.8243302922
3481	0.8242915397
3482	0.8240815593
3483	0.8236927449
3484	0.8236903749
3485	0.8236671494
3486	0.8232357448
3487	0.8232057427
3488	0.8231207555
3489	0.8229654327
3490	0.8228863572
3491	0.8228402918
3492	0.8227273396
3493	0.8226191447
3494	0.8224729765
3495	0.8222843938
3496	0.8222177726
3497	0.8221324084
3498	0.8220261743
3499	0.821975559
3500	0.8218576803
3501	0.8218441882
3502	0.8217520224
3503	0.8216113143
3504	0.8215694794
3505	0.8214751458
3506	0.8214556625
3507	0.8213464119
3508	0.8212243592
3509	0.8212054418
3510	0.8211214929
3511	0.8210698345
3512	0.8208130204
3513	0.8206759111
3514	0.8206416217
3515	0.8206308159
3516	0.8205767216
3517	0.8205154714
3518	0.8204332024
3519	0.8203509201
3520	0.8202206238
3521	0.8200906084
3522	0.8200272211
3523	0.8200146368
3524	0.8198945464
3525	0.8198597868
3526	0.8196993143
3527	0.8194826926
3528	0.8193375523
3529	0.819269272
3530	0.8192182478
3531	0.8191283473
3532	0.8190074461
3533	0.8188060227
3534	0.8185867009
3535	0.8184866903
3536	0.8183678169
3537	0.818357093
3538	0.818310879
3539	0.8180684925
3540	0.818029818
3541	0.817964892
3542	0.8177772561
3543	0.8176006809
3544	0.8175184123
3545	0.8174828457
3546	0.8174428114
3547	0.8173656605
3548	0.8172645964
3549	0.817233366
3550	0.8172097073
3551	0.816946626
3552	0.8168264325
3553	0.8165997031
3554	0.8165344975
3555	0.8163940075
3556	0.8163004206
3557	0.8162066083
3558	0.8161866258
3559	0.8158467001
3560	0.815718687
3561	0.8156143916
3562	0.8155910482
3563	0.8155420392
3564	0.8154954951
3565	0.8153846602
3566	0.8152840978
3567	0.8151975228
3568	0.8146284304
3569	0.8145433867
3570	0.8143360961
3571	0.8140748648
3572	0.8138124729
3573	0.8137698765
3574	0.81365495
3575	0.8136148712
3576	0.8134576841
3577	0.8133385373
3578	0.8132720693
3579	0.8128647871
3580	0.812691645
3581	0.8125728206
3582	0.8124892393
3583	0.8123498141
3584	0.8122801576
3585	0.8121048935
3586	0.8120872735
3587	0.8118267501
3588	0.8117222412
3589	0.8116716628
3590	0.8115542144
3591	0.8113812597
3592	0.8113604183
3593	0.8112607613
3594	0.811070692
3595	0.8110690619
3596	0.8110118899
3597	0.8107384577
3598	0.8103390166
3599	0.8101737179
3600	0.8101306271
3601	0.8100641346
3602	0.8098196168
3603	0.8097610498
3604	0.8095052964
3605	0.809245783
3606	0.8092171096
3607	0.8092160039
3608	0.8092146374
3609	0.8090872735
3610	0.8089729887
3611	0.8089164043
3612	0.8086809253
3613	0.808641242
3614	0.8085342271
3615	0.8084404961
3616	0.8083603434
3617	0.8083020474
3618	0.8081724363
3619	0.8081165227
3620	0.8080018485
3621	0.8077182393
3622	0.8075587445
3623	0.8074938792
3624	0.8074295595
3625	0.8072551647
3626	0.8071215914
3627	0.806995563
3628	0.8069944234
3629	0.8067989568
3630	0.8066735545
3631	0.8066575198
3632	0.8065594487
3633	0.8065068496
3634	0.8065064075
3635	0.8064353848
3636	0.8061557377
3637	0.8060535847
3638	0.805946531
3639	0.8058658308
3640	0.8057730575
3641	0.8057304789
3642	0.8056780403
3643	0.8055897087
3644	0.8054629126
3645	0.8053578292
3646	0.8052522221
3647	0.8051838623
3648	0.8050719148
3649	0.8049820306
3650	0.8049521005
3651	0.8047020471
3652	0.8046448669
3653	0.8044122634
3654	0.8043067398
3655	0.8041381141
3656	0.8039056528
3657	0.8037218998
3658	0.803713748
3659	0.8037134117
3660	0.8035542594
3661	0.8034151932
3662	0.8033614105
3663	0.8033375339
3664	0.8032562673
3665	0.8031027851
3666	0.8030930069
3667	0.8030070601
3668	0.80294029
3669	0.8028418375
3670	0.8026522559
3671	0.8025797325
3672	0.8023554064
3673	0.802288611
3674	0.8021484624
3675	0.8020431176
3676	0.80202254
3677	0.8018602384
3678	0.8018087681
3679	0.8017170913
3680	0.8015861569
3681	0.8014960888
3682	0.8013770201
3683	0.8012989817
3684	0.8011655948
3685	0.8011027227
3686	0.8010262564
3687	0.8008920935
3688	0.8007996606
3689	0.8005475946
3690	0.8004780024
3691	0.8004136138
3692	0.8002712696
3693	0.8001383949
3694	0.7999436899
3695	0.7998297924
3696	0.7998283865
3697	0.7996870303
3698	0.7995055451
3699	0.799304887
3700	0.7992115996
3701	0.7991514412
3702	0.7991504804
3703	0.7989999255
3704	0.7989698011
3705	0.798873468
3706	0.7988164939
3707	0.7986606871
3708	0.7985509466
3709	0.7984889755
3710	0.7984754877
3711	0.7984325638
3712	0.7983812713
3713	0.7983803398
3714	0.7983780272
3715	0.7982667352
3716	0.7981989727
3717	0.7980970638
3718	0.7980410024
3719	0.7979179979
3720	0.7978631718
3721	0.7977937099
3722	0.7977030472
3723	0.7975432984
3724	0.7975221259
3725	0.7974473697
3726	0.7971603664
3727	0.7970853514
3728	0.797083923
3729	0.7969850973
3730	0.7969507898
3731	0.7968698605
3732	0.7968128239
3733	0.7967036884
3734	0.7966688612
3735	0.7964536178
3736	0.7964045532
3737	0.7963140173
3738	0.796151519
3739	0.7960560906
3740	0.7959907205
3741	0.7958356068
3742	0.7955523448
3743	0.7954444486
3744	0.7953067034
3745	0.795227428
3746	0.7952255929
3747	0.7951290652
3748	0.7949856124
3749	0.7949770442
3750	0.7949495744
3751	0.7948587909
3752	0.7945326359
3753	0.7943602816
3754	0.7942872933
3755	0.7941618586
3756	0.7940061876
3757	0.7939971664
3758	0.7937817361
3759	0.7936817746
3760	0.7936351208
3761	0.7935628383
3762	0.7935475398
3763	0.7935404411
3764	0.7934683871
3765	0.7933160077
3766	0.7932515242
3767	0.7931262074
3768	0.7930238984
3769	0.7928471406
3770	0.7927631865
3771	0.7926867232
3772	0.7926522039
3773	0.7925944276
3774	0.7923377885
3775	0.7922217313
3776	0.7921583004
3777	0.7920921439
3778	0.792064648
3779	0.7917312628
3780	0.7915794939
3781	0.7915178446
3782	0.7914236887
3783	0.7912152462
3784	0.7911639864
3785	0.7909640906
3786	0.790899501
3787	0.7905806223
3788	0.7904521316
3789	0.7903291151
3790	0.7902690699
3791	0.7902476905
3792	0.7902177824
3793	0.7901659062
3794	0.7900649839
3795	0.7900139531
3796	0.7898508311
3797	0.7898051814
3798	0.789738396
3799	0.7897138059
3800	0.7895026006
3801	0.7894527106
3802	0.789339717
3803	0.7892614989
3804	0.7891417178
3805	0.7890091904
3806	0.7889237884
3807	0.788919437
3808	0.7888503402
3809	0.788529499
3810	0.7881812957
3811	0.7881237703
3812	0.7880267594
3813	0.7879339992
3814	0.7879069288
3815	0.7878024236
3816	0.7878016526
3817	0.7874886423
3818	0.7874330032
3819	0.7873633016
3820	0.7872761072
3821	0.7872537114
3822	0.7872529972
3823	0.7870775882
3824	0.7869815802
3825	0.7869631161
3826	0.7868659049
3827	0.7867426114
3828	0.7867246366
3829	0.7867148235
3830	0.7865551619
3831	0.7864540781
3832	0.7864532472
3833	0.7863791707
3834	0.786118684
3835	0.785955428
3836	0.7859384533
3837	0.7858607118
3838	0.7858183126
3839	0.7857258464
3840	0.7856752038
3841	0.7854625279
3842	0.7853686178
3843	0.7853031153
3844	0.7851423769
3845	0.7850543689
3846	0.7849750601
3847	0.78488604
3848	0.7847685605
3849	0.7847007389
3850	0.7846801356
3851	0.7845448358
3852	0.784532281
3853	0.7844757191
3854	0.7842788522
3855	0.7841085436
3856	0.7840407118
3857	0.7839984606
3858	0.7838894676
3859	0.7837621675
3860	0.7836418288
3861	0.783572884
3862	0.7834218523
3863	0.783408421
3864	0.7833917765
3865	0.7833309804
3866	0.783255219
3867	0.7831513479
3868	0.7830544251
3869	0.7830210806
3870	0.7829644354
3871	0.7828222184
3872	0.7827591607
3873	0.782708195
3874	0.782539867
3875	0.7821886666
3876	0.7819709819
3877	0.7818211097
3878	0.7818201821
3879	0.7817402846
3880	0.7816365096
3881	0.7813447344
3882	0.7812906885
3883	0.7811838696
3884	0.7810824819
3885	0.7810093487
3886	0.7807704998
3887	0.7807094495
3888	0.7806499406
3889	0.780613175
3890	0.7806063999
3891	0.7804442585
3892	0.7803805448
3893	0.7802831384
3894	0.7801187582
3895	0.780007727
3896	0.780006824
3897	0.7798403265
3898	0.7795413201
3899	0.7794536986
3900	0.779435022
3901	0.779375461
3902	0.7792248928
3903	0.7792129293
3904	0.7791673092
3905	0.7791665532
3906	0.7788472578
3907	0.7786873775
3908	0.7786394733
3909	0.7785941034
3910	0.7784327924
3911	0.7783969065
3912	0.7783453338
3913	0.7782839681
3914	0.7781468855
3915	0.7780837196
3916	0.7780052402
3917	0.7779557689
3918	0.7778481019
3919	0.7777803948
3920	0.7777062988
3921	0.7776476171
3922	0.7774311313
3923	0.7774191845
3924	0.7773172369
3925	0.7771840241
3926	0.7770393686
3927	0.7769839308
3928	0.7769024922
3929	0.7768087804
3930	0.776655573
3931	0.7765399801
3932	0.7765301915
3933	0.7764713208
3934	0.776461426
3935	0.7764116985
3936	0.7763080869
3937	0.77628946
3938	0.7761672972
3939	0.776150149
3940	0.7760558817
3941	0.7759703466
3942	0.775873226
3943	0.7757577527
3944	0.7756412073
3945	0.7756395738
3946	0.7753853097
3947	0.7750847359
3948	0.7750356145
3949	0.7749906452
3950	0.7748914253
3951	0.7748424527
3952	0.774715395
3953	0.7747032061
3954	0.7746129585
3955	0.7745740631
3956	0.7744760119
3957	0.7742793789
3958	0.7741752322
3959	0.7741149702
3960	0.7740788376
3961	0.7738755807
3962	0.7737007236
3963	0.7736584583
3964	0.7735689198
3965	0.7734622078
3966	0.7733796282
3967	0.7733445798
3968	0.7732564291
3969	0.7731524747
3970	0.7730969166
3971	0.7730107567
3972	0.7728626484
3973	0.7727476501
3974	0.7726910307
3975	0.7725009499
3976	0.7725005245
3977	0.7724406043
3978	0.7723900173
3979	0.7723344705
3980	0.7722889119
3981	0.7722819727
3982	0.7722655528
3983	0.7720102838
3984	0.7719514697
3985	0.7718485026
3986	0.7718053932
3987	0.7716794715
3988	0.7716308504
3989	0.771616911
3990	0.77154494
3991	0.77135043
3992	0.7712647985
3993	0.771204739
3994	0.7710950773
3995	0.7710782248
3996	0.770964738
3997	0.7709521306
3998	0.7708505492
3999	0.770719265
4000	0.7705947119
4001	0.7705619878
4002	0.7704155162
4003	0.7703632559
4004	0.7702903631
4005	0.7702312053
4006	0.7701888428
4007	0.7700765256
4008	0.7699418556
4009	0.7698957099
4010	0.7698323374
4011	0.7697113689
4012	0.7696960502
4013	0.7695886875
4014	0.7695239637
4015	0.7694771086
4016	0.7693198803
4017	0.7689829288
4018	0.76897732
4019	0.7688413769
4020	0.7687517782
4021	0.768693574
4022	0.7685222288
4023	0.7685045846
4024	0.7682988137
4025	0.7681933365
4026	0.768071781
4027	0.7680705649
4028	0.768029045
4029	0.768016941
4030	0.7679513474
4031	0.7678576157
4032	0.7677582094
4033	0.7677251393
4034	0.7675726182
4035	0.7674486421
4036	0.7673504369
4037	0.7672558594
4038	0.7672356394
4039	0.7671997806
4040	0.7671530482
4041	0.7671239244
4042	0.7669545697
4043	0.7667716182
4044	0.7666564491
4045	0.7665907026
4046	0.7665711781
4047	0.7663950107
4048	0.7663573036
4049	0.7662587246
4050	0.7661761206
4051	0.7661554159
4052	0.7659715395
4053	0.7658291205
4054	0.7657838967
4055	0.7656623568
4056	0.7655346938
4057	0.7653184137
4058	0.7652142422
4059	0.7651001966
4060	0.7650270157
4061	0.7649334858
4062	0.764904523
4063	0.7648417222
4064	0.7646954869
4065	0.7645494344
4066	0.764548338
4067	0.7644455462
4068	0.7643051341
4069	0.7642045274
4070	0.7641169113
4071	0.7640932648
4072	0.7639384126
4073	0.7638389327
4074	0.7637600894
4075	0.7637576135
4076	0.7636918648
4077	0.7635832029
4078	0.7635401012
4079	0.7635156539
4080	0.7634444144
4081	0.7634180343
4082	0.7633192264
4083	0.7631607346
4084	0.7631149837
4085	0.7630889471
4086	0.7629801149
4087	0.7629457011
4088	0.7627168537
4089	0.7627035965
4090	0.762694678
4091	0.7626404006
4092	0.7624831793
4093	0.762400453
4094	0.7623103929
4095	0.7622675379
4096	0.7621778932
4097	0.7621235188
4098	0.7620830514
4099	0.7619889262
4100	0.7619827723
4101	0.7619580505
4102	0.7618817447
4103	0.761712843
4104	0.7616395259
4105	0.7615900668
4106	0.7615646871
4107	0.7615460719
4108	0.7615255212
4109	0.7615079091
4110	0.7613595598
4111	0.7612572671
4112	0.761229502
4113	0.7610771865
4114	0.7609231836
4115	0.7609070182
4116	0.7608798291
4117	0.7608475419
4118	0.7607619005
4119	0.7606947569
4120	0.7606331989
4121	0.760614603
4122	0.7605552652
4123	0.7605038246
4124	0.7604769317
4125	0.7603594843
4126	0.7603314323
4127	0.7600862252
4128	0.7599985429
4129	0.7599841596
4130	0.7599488096
4131	0.759872362
4132	0.7598593338
4133	0.7597144926
4134	0.7596685394
4135	0.7595707133
4136	0.7594148861
4137	0.7593408748
4138	0.7592789971
4139	0.7592551017
4140	0.7590869536
4141	0.7590824404
4142	0.7590624544
4143	0.7590233506
4144	0.758945957
4145	0.7588602533
4146	0.7586018811
4147	0.7585378279
4148	0.7584383248
4149	0.7582658999
4150	0.758027989
4151	0.7578662768
4152	0.7577535254
4153	0.7576225349
4154	0.7574532534
4155	0.7572876643
4156	0.7570633455
4157	0.7570267398
4158	0.7568438053
4159	0.7567946112
4160	0.7567499113
4161	0.7566494044
4162	0.7565423501
4163	0.7564325557
4164	0.756406276
4165	0.7564013143
4166	0.7563876096
4167	0.7563081374
4168	0.7562838829
4169	0.7562135316
4170	0.7561410755
4171	0.7561152695
4172	0.7558872653
4173	0.7558541901
4174	0.7557393915
4175	0.7556668348
4176	0.755639745
4177	0.7556030147
4178	0.7554566419
4179	0.7553737221
4180	0.7552801631
4181	0.7550478273
4182	0.7549499213
4183	0.7545734101
4184	0.7545014309
4185	0.7544489142
4186	0.7543792893
4187	0.7542829555
4188	0.754069717
4189	0.753917262
4190	0.7539065299
4191	0.7538807507
4192	0.75363793
4193	0.7536224325
4194	0.7535165774
4195	0.7534704796
4196	0.753415672
4197	0.7533952592
4198	0.7533239985
4199	0.7532329581
4200	0.7531735533
4201	0.7529242338
4202	0.7528616769
4203	0.7527313789
4204	0.7526740084
4205	0.7526207949
4206	0.7525205782
4207	0.7524193994
4208	0.7523668597
4209	0.7523372651
4210	0.7522491433
4211	0.7521000459
4212	0.7518354306
4213	0.7517694158
4214	0.7516969662
4215	0.7516558562
4216	0.7516337386
4217	0.7514715238
4218	0.751451937
4219	0.7513688187
4220	0.7512604622
4221	0.7512430484
4222	0.7512124571
4223	0.7510454949
4224	0.7509339233
4225	0.7508871551
4226	0.7507972055
4227	0.7506314804
4228	0.7506178828
4229	0.7503466317
4230	0.7501267346
4231	0.7500844677
4232	0.7499462079
4233	0.7498207456
4234	0.7497636745
4235	0.7497047232
4236	0.7496124648
4237	0.7495703171
4238	0.7494793786
4239	0.7491346159
4240	0.74902276
4241	0.7489204867
4242	0.748800935
4243	0.7487598721
4244	0.7486033213
4245	0.748510294
4246	0.7484063719
4247	0.7483220253
4248	0.7482764729
4249	0.7481928706
4250	0.7480195812
4251	0.7479668588
4252	0.7479216294
4253	0.7478924821
4254	0.7478874948
4255	0.7476836637
4256	0.7475556726
4257	0.7475549035
4258	0.747424872
4259	0.7474023596
4260	0.7473518422
4261	0.747340128
4262	0.7472829443
4263	0.7472232192
4264	0.7471561573
4265	0.7471294891
4266	0.7470517609
4267	0.7470196277
4268	0.746953526
4269	0.7469370478
4270	0.746889718
4271	0.7468520499
4272	0.7467890716
4273	0.7467054162
4274	0.7466814381
4275	0.7465429531
4276	0.7464643261
4277	0.7462979706
4278	0.7460249119
4279	0.7459358038
4280	0.7459350673
4281	0.7458626648
4282	0.7456813264
4283	0.7456182476
4284	0.7455933038
4285	0.7455172786
4286	0.745358686
4287	0.7453130101
4288	0.7452431857
4289	0.7451075559
4290	0.7448027712
4291	0.7446411116
4292	0.7443100294
4293	0.7442915623
4294	0.744152699
4295	0.7440759373
4296	0.7438755558
4297	0.7436819383
4298	0.743622915
4299	0.7435130598
4300	0.7434123785
4301	0.743389791
4302	0.7433644117
4303	0.7433156152
4304	0.743138516
4305	0.743077886
4306	0.7428546567
4307	0.7423994219
4308	0.7421758911
4309	0.7421654519
4310	0.7419395946
4311	0.7418695316
4312	0.741655635
4313	0.7415328796
4314	0.7415227205
4315	0.7414159005
4316	0.7413513671
4317	0.7413068798
4318	0.7412538581
4319	0.741249839
4320	0.7410543001
4321	0.7409907044
4322	0.7407823931
4323	0.7407550079
4324	0.7407126271
4325	0.7406978654
4326	0.7406911941
4327	0.7406880203
4328	0.7403772953
4329	0.7403140581
4330	0.7402004789
4331	0.7401553505
4332	0.740134783
4333	0.7401081558
4334	0.740018017
4335	0.7397756156
4336	0.7397498603
4337	0.7397210741
4338	0.739606732
4339	0.7395446369
4340	0.7394716359
4341	0.7391487721
4342	0.7390297261
4343	0.7389789194
4344	0.7387509457
4345	0.7387113806
4346	0.7387109292
4347	0.7385535164
4348	0.7383532957
4349	0.7382837225
4350	0.7382652657
4351	0.7382099924
4352	0.738134444
4353	0.7381228772
4354	0.7381092422
4355	0.7380634046
4356	0.7377996461
4357	0.7376651034
4358	0.7374371336
4359	0.7373635728
4360	0.7373427686
4361	0.7371558221
4362	0.7370892026
4363	0.7370045964
4364	0.736954471
4365	0.7369072721
4366	0.7368600835
4367	0.7368196614
4368	0.7367627302
4369	0.736754466
4370	0.7367263046
4371	0.7366878206
4372	0.7366040969
4373	0.736472194
4374	0.7364075755
4375	0.73634183
4376	0.7362822129
4377	0.7361348576
4378	0.7360062974
4379	0.7358848136
4380	0.7357751714
4381	0.7355980725
4382	0.7355680402
4383	0.7354739776
4384	0.735408981
4385	0.735298497
4386	0.735279538
4387	0.7350682527
4388	0.7350021399
4389	0.7349011084
4390	0.7348527608
4391	0.7347847439
4392	0.7347083183
4393	0.7346992164
4394	0.7345516104
4395	0.7343925577
4396	0.7343129386
4397	0.7341701622
4398	0.7339029109
4399	0.7338621719
4400	0.7337176296
4401	0.7336690931
4402	0.7335385619
4403	0.7333490993
4404	0.7332462313
4405	0.7331406008
4406	0.7330077469
4407	0.7329837858
4408	0.7329447658
4409	0.7328174741
4410	0.7327824722
4411	0.7325493288
4412	0.7324701126
4413	0.7324366933
4414	0.7323822375
4415	0.7323790436
4416	0.7322931532
4417	0.7322380156
4418	0.7320443563
4419	0.7319065138
4420	0.7317480234
4421	0.7316720035
4422	0.7314915407
4423	0.7314682853
4424	0.7314424601
4425	0.7313936628
4426	0.731299286
4427	0.7312016703
4428	0.7311478162
4429	0.7310511918
4430	0.7310340621
4431	0.7309913657
4432	0.7308957124
4433	0.7307456133
4434	0.7304796869
4435	0.7304397251
4436	0.7303112005
4437	0.7302044386
4438	0.7301673976
4439	0.73015992
4440	0.7300556393
4441	0.7299978667
4442	0.7299762093
4443	0.7299144913
4444	0.7297897953
4445	0.7297177852
4446	0.7297113437
4447	0.7296631758
4448	0.7295764398
4449	0.7294933443
4450	0.7294300762
4451	0.7293858732
4452	0.7293663417
4453	0.7291261622
4454	0.7291081504
4455	0.7289352602
4456	0.728828676
4457	0.7287848567
4458	0.7285833602
4459	0.7285333904
4460	0.7285126108
4461	0.7284338645
4462	0.7283761156
4463	0.7282480509
4464	0.7282048588
4465	0.7281589859
4466	0.727962476
4467	0.7278143207
4468	0.7277338613
4469	0.7276534819
4470	0.7276394058
4471	0.7275848244
4472	0.7274940168
4473	0.7273586243
4474	0.7273014185
4475	0.7272235049
4476	0.7270673331
4477	0.7270386293
4478	0.7268643015
4479	0.7267456679
4480	0.7267332687
4481	0.7266858492
4482	0.7266245563
4483	0.7264855303
4484	0.7264528587
4485	0.7263780782
4486	0.726354946
4487	0.7262992283
4488	0.726289329
4489	0.7262859342
4490	0.7262462469
4491	0.7260914041
4492	0.726036579
4493	0.7259665572
4494	0.7258122187
4495	0.7258103487
4496	0.7257622806
4497	0.725703071
4498	0.7255828918
4499	0.7255076027
4500	0.7254272506
4501	0.7254065322
4502	0.7253043572
4503	0.7252256399
4504	0.7250512832
4505	0.7250351967
4506	0.7249465982
4507	0.7248522288
4508	0.7245423302
4509	0.7244704151
4510	0.7244553875
4511	0.7244077322
4512	0.7243645751
4513	0.7243025069
4514	0.7241874595
4515	0.7239177763
4516	0.7238108812
4517	0.7237892317
4518	0.7234180052
4519	0.7232976602
4520	0.7231973175
4521	0.7231897136
4522	0.7230242343
4523	0.7229300344
4524	0.7229028618
4525	0.7228376997
4526	0.7227318689
4527	0.7226251383
4528	0.7226080447
4529	0.7225864298
4530	0.7224816996
4531	0.722369634
4532	0.7223140427
4533	0.7222194161
4534	0.722140983
4535	0.7220778438
4536	0.7219796658
4537	0.7218940345
4538	0.7218284042
4539	0.7217973031
4540	0.7216857125
4541	0.7216703679
4542	0.7215767004
4543	0.7214120206
4544	0.7211729114
4545	0.7211285258
4546	0.7210735596
4547	0.7209255303
4548	0.7208106668
4549	0.7207742204
4550	0.7205300464
4551	0.7204897186
4552	0.7203123927
